Trip ID,User ID,Destination,Departure Date,Return Date,Travel Type,Transportation Mode,Hotel Rating,Total Cost ($),Customer_Satisfaction,Satisfaction_level,Departure Month,Trip_Duration
TRIP10369,USER3283,Sydney,2024-06-03,2025-04-05,Family,Bus,3,4054.37,3.0,Low,June,306
TRIP05103,USER1601,Paris,2024-06-17,2024-11-27,Leisure,Train,1,512.38,4.0,Low,June,163
TRIP10905,USER8149,Rome,2024-08-12,2024-11-10,Family,Bus,1,1773.31,1.0,Low,August,90
TRIP19036,USER1507,Istanbul,2024-06-08,2024-12-13,Adventure,Bus,3,2288.71,3.0,Low,June,188
TRIP01741,USER3123,Sydney,2024-12-04,2024-12-24,Beach,Bus,4,3058.59,8.0,High,December,20
TRIP17167,USER2069,London,2025-01-11,2025-04-07,Beach,Cruise,2,4423.09,2.0,Low,January,86
TRIP16171,USER8498,Sydney,2025-02-21,2025-04-14,Family,Flight,5,3364.04,5.0,Medium,February,52
TRIP04710,USER4901,Rome,2025-03-01,2025-03-25,Adventure,Car,3,609.97,7.0,Medium,March,24
TRIP08618,USER9539,Bangkok,2024-05-14,2025-04-07,Cultural,Train,1,4851.33,1.0,Low,May,328
TRIP03784,USER3952,Paris,2024-12-11,2025-01-15,Beach,Car,4,1859.51,9.0,High,December,35
TRIP13059,USER7878,London,2024-09-09,2024-10-08,Business,Car,2,1458.37,6.0,Medium,September,29
TRIP12856,USER5423,Dubai,2024-07-28,2025-04-12,Family,Train,1,2235.04,10.0,High,July,258
TRIP11518,USER3094,Paris,2024-08-07,2025-02-11,Business,Train,2,1654.88,2.0,Low,August,188
TRIP098,USER4062,Barcelona,2024-10-17,2025-02-18,Family,Cruise,1,3874.43,3.0,Low,October,124
TRIP03164,USER9423,London,2024-12-12,2024-12-28,Beach,Car,3,4348.76,2.0,Low,December,16
TRIP13508,USER3399,New York,2024-11-11,2024-11-19,Cultural,Train,3,4900.6,7.0,Medium,November,8
TRIP14503,USER2171,Paris,2024-11-23,2024-12-04,Leisure,Car,4,2705.74,10.0,High,November,11
TRIP13277,USER3829,Dubai,2024-07-09,2025-03-19,Adventure,Car,4,1095.79,1.0,Low,July,253
TRIP15329,USER4677,Rome,2024-05-26,2024-12-22,Leisure,Car,3,3208.18,9.0,High,May,210
TRIP03682,USER9333,Paris,2025-02-19,2025-03-23,Leisure,Train,2,4300.8,2.0,Low,February,32
TRIP10955,USER2683,Rome,2024-11-28,2025-03-29,Family,Car,4,3976.85,3.0,Low,November,121
TRIP18704,USER5617,New York,2024-11-29,2025-02-26,Beach,Cruise,3,2455.29,9.0,High,November,89
TRIP01646,USER8771,Tokyo,2024-04-02,2025-01-19,Family,Train,2,1182.14,8.0,High,April,292
TRIP12592,USER1502,Istanbul,2024-09-20,2025-01-19,Leisure,Bus,1,4942.56,2.0,Low,September,121
TRIP11977,USER9120,Dubai,2024-05-09,2024-10-13,Cultural,Train,5,1387.81,5.0,Medium,May,157
TRIP19753,USER5786,Istanbul,2025-01-31,2025-02-03,Cultural,Car,4,2647.26,5.0,Medium,January,3
TRIP06230,USER9094,Dubai,2024-08-14,2025-02-24,Leisure,Car,3,4388.99,2.0,Low,August,194
TRIP07594,USER5542,Tokyo,2024-12-20,2025-01-24,Cultural,Car,4,2887.03,2.0,Low,December,35
TRIP00575,USER6944,Rome,2024-06-04,2024-08-04,Business,Car,2,1520.93,8.0,High,June,61
TRIP09975,USER9322,London,2025-03-04,2025-03-04,Adventure,Car,5,4403.16,3.0,Low,March,0
TRIP19102,USER4739,Rome,2024-03-28,2024-07-15,Business,Flight,1,2464.79,2.0,Low,March,109
TRIP00600,USER4512,Bangkok,2025-03-12,2025-03-30,Beach,Bus,1,1829.03,6.0,Medium,March,18
TRIP15506,USER2888,Istanbul,2024-12-19,2025-04-02,Adventure,Cruise,1,4840.21,4.0,Low,December,104
TRIP07412,USER1818,Paris,2025-03-10,2025-04-01,Family,Cruise,4,4526.1,3.0,Low,March,22
TRIP06364,USER3028,Istanbul,2024-07-05,2024-07-21,Cultural,Cruise,2,4989.21,1.0,Low,July,16
TRIP19472,USER4160,Barcelona,2024-09-21,2025-04-07,Business,Train,4,3140.21,4.0,Low,September,198
TRIP16544,USER6202,Sydney,2025-01-04,2025-01-10,Business,Car,1,2591.89,10.0,High,January,6
TRIP18122,USER8894,London,2024-08-27,2025-03-17,Adventure,Cruise,2,4366.26,10.0,High,August,202
TRIP01767,USER7144,Barcelona,2024-04-26,2025-02-06,Adventure,Flight,5,2961.89,10.0,High,April,286
TRIP05485,USER4754,New York,2024-05-24,2024-11-09,Family,Bus,5,3043.47,10.0,High,May,169
TRIP13320,USER4750,New York,2024-12-13,2025-03-12,Cultural,Car,1,1641.32,2.0,Low,December,89
TRIP17820,USER7875,Istanbul,2025-03-02,2025-03-05,Adventure,Train,1,3822.21,7.0,Medium,March,3
TRIP19491,USER8120,Barcelona,2024-08-29,2025-02-17,Cultural,Cruise,5,1542.59,8.0,High,August,172
TRIP12047,USER8603,Sydney,2025-02-13,2025-03-18,Adventure,Flight,1,2508.54,9.0,High,February,33
TRIP18564,USER7888,Rome,2024-10-05,2025-02-11,Adventure,Train,3,4121.96,7.0,Medium,October,129
TRIP09222,USER5472,Rome,2025-02-24,2025-03-07,Cultural,Flight,3,4388.19,4.0,Low,February,11
TRIP18826,USER9763,London,2024-11-10,2025-04-02,Business,Flight,1,4795.19,10.0,High,November,143
TRIP01182,USER3341,London,2024-11-13,2025-03-17,Beach,Train,5,4628.29,4.0,Low,November,124
TRIP15719,USER2769,Barcelona,2024-08-24,2025-04-15,Beach,Flight,1,2862.54,2.0,Low,August,234
TRIP08004,USER9785,Paris,2024-11-24,2024-12-28,Adventure,Flight,5,2085.9,10.0,High,November,34
TRIP19305,USER6957,New York,2024-07-05,2024-11-28,Leisure,Train,4,1816.22,7.0,Medium,July,146
TRIP18944,USER3070,Sydney,2024-09-30,2025-02-04,Family,Flight,5,1726.88,7.0,Medium,September,127
TRIP19575,USER2862,London,2024-03-16,2024-11-19,Cultural,Bus,3,2601.49,5.0,Medium,March,248
TRIP18038,USER2040,Dubai,2024-08-31,2025-04-08,Leisure,Train,1,1045.65,1.0,Low,August,220
TRIP14678,USER8441,Tokyo,2024-06-30,2025-03-07,Family,Cruise,5,3932.68,8.0,High,June,250
TRIP16051,USER2955,Bangkok,2024-06-17,2024-10-18,Business,Cruise,1,1901.72,5.0,Medium,June,123
TRIP19196,USER3634,New York,2024-03-31,2024-12-14,Beach,Flight,4,4923.2,7.0,Medium,March,258
TRIP17436,USER2533,Dubai,2024-07-03,2025-02-26,Adventure,Flight,1,668.38,4.0,Low,July,238
TRIP19341,USER4453,Dubai,2024-09-18,2025-01-10,Family,Cruise,2,3340.4,2.0,Low,September,114
TRIP02664,USER2019,Tokyo,2024-12-03,2025-02-01,Family,Car,2,2490.13,5.0,Medium,December,60
TRIP05399,USER5383,New York,2024-05-14,2024-06-22,Leisure,Cruise,2,540.07,8.0,High,May,39
TRIP09118,USER1820,Rome,2024-10-24,2025-04-01,Adventure,Train,1,3027.6,9.0,High,October,159
TRIP17138,USER8590,Bangkok,2024-03-24,2024-09-22,Beach,Flight,4,3650.93,7.0,Medium,March,182
TRIP00205,USER2350,Istanbul,2024-11-14,2024-11-26,Adventure,Train,3,1757.06,9.0,High,November,12
TRIP07973,USER6445,Paris,2024-05-08,2025-01-29,Adventure,Train,5,1802.69,3.0,Low,May,266
TRIP09929,USER2579,New York,2024-04-11,2024-05-12,Beach,Train,1,778.58,1.0,Low,April,31
TRIP02029,USER8420,Paris,2024-09-30,2025-02-16,Cultural,Car,4,4314.94,3.0,Low,September,139
TRIP17468,USER8485,Tokyo,2024-06-09,2025-04-09,Beach,Cruise,4,4514.36,8.0,High,June,304
TRIP17188,USER5643,Sydney,2024-06-11,2024-12-30,Beach,Train,4,2995.66,2.0,Low,June,202
TRIP08542,USER4986,Sydney,2024-05-03,2024-06-11,Family,Car,1,1581.72,5.0,Medium,May,39
TRIP01989,USER9526,Sydney,2024-04-12,2025-02-22,Cultural,Flight,2,863.39,1.0,Low,April,316
TRIP00163,USER6778,Tokyo,2024-09-16,2025-03-23,Leisure,Car,5,1652.67,9.0,High,September,188
TRIP05046,USER8100,London,2025-01-07,2025-03-26,Leisure,Train,5,1994.11,10.0,High,January,78
TRIP18851,USER6083,Sydney,2025-01-13,2025-04-03,Adventure,Flight,3,2904.68,8.0,High,January,80
TRIP09649,USER9027,New York,2024-10-16,2024-11-15,Cultural,Flight,2,4448.29,4.0,Low,October,30
TRIP04757,USER6495,Rome,2024-09-04,2025-02-03,Business,Train,4,4678.38,9.0,High,September,152
TRIP09154,USER1640,Paris,2024-12-19,2024-12-20,Adventure,Bus,5,2931.29,4.0,Low,December,1
TRIP01444,USER6915,Bangkok,2025-02-22,2025-03-18,Adventure,Train,2,988.62,4.0,Low,February,24
TRIP15413,USER6789,Paris,2024-07-06,2025-02-14,Adventure,Flight,2,4537.52,10.0,High,July,223
TRIP12969,USER9161,Dubai,2024-11-24,2025-03-22,Cultural,Flight,3,2252.11,4.0,Low,November,118
TRIP14120,USER7488,New York,2024-06-29,2025-02-02,Cultural,Cruise,4,987.86,10.0,High,June,218
TRIP19166,USER3309,Sydney,2024-07-20,2025-01-07,Business,Cruise,4,3091.99,8.0,High,July,171
TRIP07786,USER8378,Barcelona,2024-06-24,2024-07-22,Beach,Bus,4,3271.54,4.0,Low,June,28
TRIP07812,USER8066,Sydney,2024-04-01,2024-07-06,Business,Bus,2,983.67,10.0,High,April,96
TRIP04322,USER6745,Paris,2024-04-05,2024-07-30,Cultural,Flight,1,1990.28,3.0,Low,April,116
TRIP07604,USER8719,Bangkok,2024-07-01,2024-08-05,Business,Train,1,1246.07,6.0,Medium,July,35
TRIP14285,USER9147,Dubai,2024-07-11,2024-11-16,Leisure,Flight,4,1365.48,8.0,High,July,128
TRIP17244,USER1964,London,2024-06-16,2025-01-23,Beach,Cruise,3,2059.87,5.0,Medium,June,221
TRIP13633,USER7412,Sydney,2025-01-22,2025-01-25,Family,Flight,1,889.32,10.0,High,January,3
TRIP10151,USER5027,Dubai,2024-10-31,2025-01-28,Cultural,Flight,4,4815.15,2.0,Low,October,89
TRIP10957,USER2051,Bangkok,2024-07-26,2024-09-03,Leisure,Bus,5,3483.09,1.0,Low,July,39
TRIP03412,USER1696,Dubai,2025-02-10,2025-04-13,Cultural,Flight,1,4051.27,10.0,High,February,62
TRIP02864,USER4041,Paris,2025-02-17,2025-02-25,Adventure,Train,5,695.35,4.0,Low,February,8
TRIP18310,USER6024,London,2024-08-16,2024-10-11,Beach,Car,3,4551.73,10.0,High,August,56
TRIP15229,USER4860,London,2024-05-22,2025-04-03,Cultural,Cruise,3,2344.9,7.0,Medium,May,316
TRIP16102,USER8473,Paris,2025-03-05,2025-04-13,Cultural,Car,1,4949.55,1.0,Low,March,39
TRIP10698,USER3598,Rome,2024-09-05,2025-03-29,Adventure,Car,5,4137.64,8.0,High,September,205
TRIP15588,USER5531,Tokyo,2024-05-22,2025-02-18,Cultural,Train,2,1381.26,2.0,Low,May,272
TRIP02112,USER4137,Bangkok,2024-10-21,2025-02-19,Family,Flight,5,2167.01,5.0,Medium,October,121
TRIP10293,USER9225,Bangkok,2024-03-24,2025-04-03,Family,Car,5,4141.35,5.0,Medium,March,375
TRIP08077,USER3183,Bangkok,2024-11-27,2025-02-03,Business,Cruise,3,1689.85,1.0,Low,November,68
TRIP18663,USER8021,Dubai,2024-06-07,2025-01-08,Adventure,Bus,3,1065.42,8.0,High,June,215
TRIP05065,USER2839,Bangkok,2024-11-07,2024-12-22,Beach,Cruise,5,1946.24,3.0,Low,November,45
TRIP02780,USER8426,Tokyo,2024-05-05,2024-12-16,Business,Cruise,3,4309.1,2.0,Low,May,225
TRIP06459,USER8389,Rome,2025-02-25,2025-04-04,Business,Car,1,2913.53,9.0,High,February,38
TRIP10175,USER5209,Dubai,2024-11-20,2025-03-21,Leisure,Cruise,5,960.93,3.0,Low,November,121
TRIP14075,USER2448,Bangkok,2024-08-02,2025-01-25,Beach,Cruise,5,2037.51,8.0,High,August,176
TRIP14228,USER5888,Dubai,2024-12-26,2025-03-29,Beach,Flight,4,1771.02,4.0,Low,December,93
TRIP02114,USER1588,London,2024-11-17,2025-03-20,Cultural,Car,5,1540.95,6.0,Medium,November,123
TRIP08409,USER1162,Tokyo,2025-01-11,2025-02-12,Cultural,Flight,1,4621.95,9.0,High,January,32
TRIP09114,USER7353,Dubai,2024-03-23,2025-02-04,Business,Cruise,2,1940.02,3.0,Low,March,318
TRIP03500,USER9877,New York,2024-10-04,2024-11-12,Beach,Bus,3,622.2,2.0,Low,October,39
TRIP13024,USER5022,Dubai,2024-04-18,2025-01-07,Business,Cruise,2,1007.11,8.0,High,April,264
TRIP14619,USER1304,New York,2024-08-20,2025-03-30,Business,Flight,1,2777.59,3.0,Low,August,222
TRIP16393,USER1649,Dubai,2025-02-10,2025-03-31,Family,Train,3,1635.75,5.0,Medium,February,49
TRIP01747,USER5538,Barcelona,2024-10-04,2025-04-09,Cultural,Car,2,3681.46,6.0,Medium,October,187
TRIP19813,USER7525,London,2024-07-08,2024-09-01,Adventure,Train,5,2011.64,4.0,Low,July,55
TRIP01294,USER1711,Barcelona,2024-05-13,2024-09-20,Adventure,Bus,2,745.41,2.0,Low,May,130
TRIP12613,USER2022,Bangkok,2025-01-24,2025-01-27,Adventure,Bus,4,1291.16,2.0,Low,January,3
TRIP12576,USER4029,London,2024-05-09,2025-01-24,Family,Cruise,5,1452.18,4.0,Low,May,260
TRIP10126,USER5765,Istanbul,2025-01-30,2025-03-25,Adventure,Car,2,645.09,3.0,Low,January,54
TRIP01028,USER1162,London,2025-01-05,2025-02-27,Cultural,Bus,2,4015.69,6.0,Medium,January,53
TRIP16347,USER4266,Dubai,2024-08-17,2025-01-09,Business,Bus,3,4967.07,3.0,Low,August,145
TRIP18485,USER4446,Dubai,2024-06-09,2024-06-11,Adventure,Flight,1,1651.37,5.0,Medium,June,2
TRIP09609,USER4763,Dubai,2024-12-08,2024-12-19,Beach,Bus,5,2695.46,1.0,Low,December,11
TRIP17702,USER9101,Rome,2024-08-31,2024-12-01,Adventure,Bus,4,633.84,3.0,Low,August,92
TRIP01664,USER5756,London,2025-03-02,2025-03-21,Adventure,Car,1,1368.99,8.0,High,March,19
TRIP00834,USER5994,Dubai,2025-02-08,2025-02-08,Family,Bus,2,3125.11,5.0,Medium,February,0
TRIP01180,USER6256,Dubai,2024-12-21,2025-02-08,Family,Bus,3,2717.41,6.0,Medium,December,49
TRIP10825,USER9861,Paris,2024-10-16,2025-02-04,Beach,Car,4,4320.02,8.0,High,October,111
TRIP06316,USER7590,Dubai,2024-10-24,2025-04-06,Adventure,Car,2,1427.66,1.0,Low,October,164
TRIP05522,USER7729,Barcelona,2024-11-02,2024-12-19,Adventure,Flight,2,792.46,7.0,Medium,November,47
TRIP16206,USER9059,New York,2025-03-05,2025-04-01,Family,Train,4,4975.61,6.0,Medium,March,27
TRIP10356,USER7968,Sydney,2024-07-14,2024-08-22,Family,Car,5,4091.76,5.0,Medium,July,39
TRIP16225,USER9029,Paris,2024-04-10,2024-07-20,Adventure,Flight,5,3531.12,1.0,Low,April,101
TRIP17429,USER4354,New York,2025-02-05,2025-02-20,Business,Cruise,1,2980.42,1.0,Low,February,15
TRIP11276,USER4142,New York,2024-11-16,2025-03-10,Cultural,Train,1,2103.24,5.0,Medium,November,114
TRIP19453,USER9375,Paris,2024-04-28,2024-06-03,Family,Flight,2,4196.68,7.0,Medium,April,36
TRIP05142,USER6145,Bangkok,2024-06-25,2025-03-02,Leisure,Car,4,4935.0,1.0,Low,June,250
TRIP00544,USER6126,Sydney,2024-05-26,2024-06-16,Leisure,Car,4,2199.6,1.0,Low,May,21
TRIP09413,USER4452,Bangkok,2024-04-09,2025-02-13,Cultural,Car,3,739.74,8.0,High,April,310
TRIP17221,USER4379,Paris,2025-03-11,2025-03-22,Cultural,Train,4,4286.61,6.0,Medium,March,11
TRIP12827,USER9755,Istanbul,2024-04-23,2024-10-16,Family,Car,2,4991.92,6.0,Medium,April,176
TRIP19374,USER6244,Dubai,2024-08-09,2024-10-12,Cultural,Cruise,4,2021.96,6.0,Medium,August,64
TRIP03418,USER8163,New York,2024-07-06,2024-08-24,Business,Cruise,3,715.76,10.0,High,July,49
TRIP12202,USER3510,Sydney,2025-02-01,2025-02-21,Leisure,Car,1,507.39,5.0,Medium,February,20
TRIP11263,USER1269,Rome,2024-10-16,2024-10-18,Cultural,Flight,3,2861.01,2.0,Low,October,2
TRIP14372,USER5135,London,2024-03-17,2024-11-05,Adventure,Cruise,2,4791.06,9.0,High,March,233
TRIP17150,USER7105,Paris,2024-12-03,2025-01-01,Business,Cruise,2,2274.34,10.0,High,December,29
TRIP16191,USER2334,Barcelona,2024-10-02,2025-01-25,Adventure,Train,1,1773.41,9.0,High,October,115
TRIP19938,USER4491,Istanbul,2024-12-16,2025-02-10,Business,Train,1,4125.25,9.0,High,December,56
TRIP10880,USER2193,Sydney,2025-02-05,2025-03-30,Adventure,Flight,4,3434.19,3.0,Low,February,53
TRIP11113,USER2762,Tokyo,2025-02-18,2025-03-06,Business,Cruise,5,1234.9,6.0,Medium,February,16
TRIP03995,USER9034,Barcelona,2024-10-03,2024-12-06,Cultural,Cruise,2,780.51,8.0,High,October,64
TRIP06708,USER1628,Dubai,2024-09-19,2025-04-11,Business,Car,2,847.06,7.0,Medium,September,204
TRIP16262,USER6039,Istanbul,2024-11-06,2024-12-30,Cultural,Flight,2,3891.23,10.0,High,November,54
TRIP16249,USER6171,Sydney,2024-05-09,2025-01-09,Family,Car,1,2279.03,1.0,Low,May,245
TRIP03618,USER1285,Sydney,2024-04-22,2024-09-13,Adventure,Train,5,791.72,4.0,Low,April,144
TRIP18023,USER3740,Bangkok,2024-04-05,2024-04-17,Business,Car,3,2023.89,10.0,High,April,12
TRIP02584,USER8354,Paris,2024-11-10,2024-12-23,Family,Car,1,2210.23,9.0,High,November,43
TRIP10927,USER7191,Bangkok,2024-03-31,2024-08-10,Adventure,Car,3,1485.12,1.0,Low,March,132
TRIP17851,USER9511,Bangkok,2024-04-28,2024-12-21,Adventure,Bus,1,1086.02,10.0,High,April,237
TRIP05084,USER7893,Barcelona,2025-01-06,2025-03-07,Beach,Bus,5,4540.1,1.0,Low,January,60
TRIP01090,USER2826,Istanbul,2025-02-22,2025-03-08,Adventure,Train,1,4002.94,4.0,Low,February,14
TRIP05947,USER4881,Paris,2025-01-07,2025-03-29,Adventure,Train,3,4776.71,9.0,High,January,81
TRIP14684,USER8269,Tokyo,2025-03-03,2025-03-10,Cultural,Cruise,1,3580.78,8.0,High,March,7
TRIP02038,USER2924,Dubai,2025-02-14,2025-02-20,Beach,Car,5,2605.97,4.0,Low,February,6
TRIP13246,USER1142,Dubai,2025-03-14,2025-04-03,Cultural,Car,3,1745.72,1.0,Low,March,20
TRIP19001,USER4123,Tokyo,2024-09-20,2024-12-31,Business,Train,3,3970.35,1.0,Low,September,102
TRIP07986,USER1995,Barcelona,2024-06-05,2025-04-11,Beach,Car,1,4361.56,10.0,High,June,310
TRIP18750,USER6580,Bangkok,2024-03-20,2024-10-18,Adventure,Car,1,1558.14,8.0,High,March,212
TRIP16780,USER6860,Rome,2025-03-01,2025-03-01,Cultural,Cruise,5,3672.73,3.0,Low,March,0
TRIP01022,USER8862,London,2024-08-30,2025-03-03,Leisure,Train,4,1192.58,4.0,Low,August,185
TRIP15021,USER3119,Dubai,2025-01-13,2025-03-11,Family,Bus,4,2793.18,2.0,Low,January,57
TRIP09323,USER7203,Tokyo,2024-10-18,2025-01-08,Beach,Cruise,5,710.53,2.0,Low,October,82
TRIP05302,USER2699,Sydney,2024-03-26,2024-11-24,Adventure,Cruise,2,2862.54,1.0,Low,March,243
TRIP09688,USER1971,New York,2024-12-05,2025-01-21,Adventure,Car,5,568.32,4.0,Low,December,47
TRIP02198,USER4695,Tokyo,2024-11-30,2025-03-17,Business,Flight,2,3302.61,5.0,Medium,November,107
TRIP17256,USER1920,Dubai,2024-07-12,2025-03-23,Leisure,Cruise,5,4539.63,8.0,High,July,254
TRIP17690,USER7873,Bangkok,2024-09-25,2024-11-09,Beach,Cruise,2,4385.06,10.0,High,September,45
TRIP12209,USER1221,Paris,2025-01-05,2025-03-27,Beach,Cruise,4,718.67,10.0,High,January,81
TRIP05159,USER2538,London,2024-09-16,2024-10-21,Family,Car,1,3146.91,3.0,Low,September,35
TRIP01792,USER2383,Istanbul,2025-03-16,2025-04-14,Leisure,Car,5,3150.63,6.0,Medium,March,29
TRIP17927,USER6395,Paris,2024-08-05,2024-12-09,Cultural,Car,4,4320.16,8.0,High,August,126
TRIP15533,USER4335,Barcelona,2024-07-31,2025-04-13,Business,Train,1,4277.39,3.0,Low,July,256
TRIP07678,USER2490,Rome,2024-09-23,2024-12-08,Business,Flight,1,4835.08,5.0,Medium,September,76
TRIP14089,USER9494,Barcelona,2024-12-18,2025-03-12,Family,Train,4,2512.25,10.0,High,December,84
TRIP17602,USER6718,Sydney,2024-10-21,2025-02-27,Family,Bus,4,2545.53,10.0,High,October,129
TRIP18928,USER6089,Barcelona,2024-04-25,2024-11-07,Business,Cruise,1,1525.59,8.0,High,April,196
TRIP19945,USER6449,Barcelona,2025-03-04,2025-03-19,Business,Cruise,1,1344.52,2.0,Low,March,15
TRIP10574,USER9023,London,2025-01-20,2025-02-15,Leisure,Bus,4,3955.89,4.0,Low,January,26
TRIP15083,USER4412,Sydney,2024-11-13,2024-12-24,Family,Bus,4,4650.97,7.0,Medium,November,41
TRIP05181,USER6539,Paris,2024-07-11,2025-04-13,Leisure,Cruise,1,3676.75,8.0,High,July,276
TRIP02177,USER5183,Paris,2024-06-06,2025-03-23,Business,Flight,2,817.19,7.0,Medium,June,290
TRIP11439,USER6184,New York,2024-04-20,2024-08-17,Beach,Flight,5,4759.44,8.0,High,April,119
TRIP14188,USER6083,Rome,2024-04-21,2024-05-07,Beach,Flight,5,557.27,8.0,High,April,16
TRIP14713,USER4502,Tokyo,2024-12-01,2025-02-02,Leisure,Bus,3,1543.59,4.0,Low,December,63
TRIP06507,USER4590,Dubai,2024-07-21,2024-10-11,Family,Bus,3,655.41,1.0,Low,July,82
TRIP04003,USER8651,Dubai,2024-08-15,2025-01-17,Beach,Cruise,5,4139.56,8.0,High,August,155
TRIP01441,USER4530,Istanbul,2024-12-05,2025-01-31,Family,Train,3,4441.37,5.0,Medium,December,57
TRIP03108,USER3115,New York,2024-08-01,2024-08-03,Adventure,Car,2,4355.69,8.0,High,August,2
TRIP02540,USER6285,Sydney,2024-10-30,2025-01-17,Adventure,Bus,1,2418.47,3.0,Low,October,79
TRIP11868,USER5973,New York,2024-05-14,2025-02-22,Business,Train,1,1543.07,10.0,High,May,284
TRIP10145,USER6106,London,2024-12-11,2025-02-09,Leisure,Car,3,4422.75,10.0,High,December,60
TRIP18114,USER6051,London,2024-05-11,2024-12-03,Cultural,Train,2,2891.09,1.0,Low,May,206
TRIP06075,USER8084,Tokyo,2024-04-03,2025-03-11,Leisure,Car,5,1028.5,8.0,High,April,342
TRIP17003,USER5611,Istanbul,2024-07-11,2024-09-13,Adventure,Flight,4,2367.59,4.0,Low,July,64
TRIP17071,USER8366,Bangkok,2025-02-16,2025-03-15,Cultural,Flight,5,4916.0,5.0,Medium,February,27
TRIP03761,USER8467,Dubai,2024-03-17,2025-03-25,Family,Train,5,1831.66,2.0,Low,March,373
TRIP08636,USER5694,New York,2024-05-02,2024-11-08,Cultural,Bus,5,1662.12,9.0,High,May,190
TRIP18958,USER7135,Dubai,2024-06-29,2024-08-24,Cultural,Train,5,1327.61,4.0,Low,June,56
TRIP09587,USER3438,London,2024-08-22,2025-02-21,Cultural,Flight,1,4058.86,8.0,High,August,183
TRIP06311,USER8911,Bangkok,2024-09-22,2025-01-31,Leisure,Car,2,3024.54,10.0,High,September,131
TRIP05982,USER9774,Bangkok,2025-01-28,2025-02-13,Adventure,Cruise,2,2711.12,3.0,Low,January,16
TRIP16574,USER4454,New York,2024-06-09,2024-06-25,Family,Car,1,4223.28,1.0,Low,June,16
TRIP08980,USER7602,Rome,2024-07-19,2024-08-24,Beach,Flight,4,3828.22,3.0,Low,July,36
TRIP08790,USER6417,Paris,2024-07-05,2024-09-26,Cultural,Bus,1,3447.57,2.0,Low,July,83
TRIP01388,USER9971,New York,2024-03-29,2024-07-08,Cultural,Car,5,2541.1,5.0,Medium,March,101
TRIP01738,USER5743,Paris,2024-04-11,2025-01-21,Leisure,Cruise,2,3402.36,2.0,Low,April,285
TRIP03788,USER9816,Rome,2025-01-28,2025-01-29,Beach,Car,2,1212.79,10.0,High,January,1
TRIP10618,USER1719,Tokyo,2025-02-07,2025-03-19,Beach,Car,3,3229.8,10.0,High,February,40
TRIP19044,USER5937,Istanbul,2024-05-28,2025-01-04,Leisure,Car,1,4085.05,1.0,Low,May,221
TRIP04119,USER8015,London,2024-07-16,2024-12-04,Leisure,Flight,4,2238.54,9.0,High,July,141
TRIP11986,USER5693,Tokyo,2024-11-07,2024-11-28,Cultural,Flight,5,2851.46,1.0,Low,November,21
TRIP18552,USER7495,Istanbul,2024-08-22,2025-04-06,Adventure,Car,5,2051.43,4.0,Low,August,227
TRIP12629,USER2243,Dubai,2024-06-18,2025-01-24,Cultural,Train,2,4264.4,5.0,Medium,June,220
TRIP13194,USER1424,Sydney,2024-11-25,2025-04-11,Family,Flight,3,1504.97,9.0,High,November,137
TRIP16303,USER6737,Dubai,2024-06-07,2025-03-02,Cultural,Cruise,5,2508.39,5.0,Medium,June,268
TRIP10878,USER9537,Barcelona,2024-06-28,2024-09-30,Cultural,Flight,5,3384.6,6.0,Medium,June,94
TRIP10048,USER7390,Istanbul,2024-08-05,2024-12-19,Leisure,Car,5,1686.04,5.0,Medium,August,136
TRIP14718,USER3921,Dubai,2024-06-10,2025-02-03,Leisure,Train,2,2366.61,7.0,Medium,June,238
TRIP17204,USER5741,London,2024-11-29,2025-04-14,Business,Cruise,3,1861.52,9.0,High,November,136
TRIP19710,USER3193,Istanbul,2025-01-12,2025-02-02,Adventure,Car,5,1518.9,4.0,Low,January,21
TRIP14361,USER3776,New York,2024-07-26,2024-07-26,Beach,Bus,2,2264.39,4.0,Low,July,0
TRIP16159,USER7143,Sydney,2024-07-17,2024-12-20,Family,Car,4,689.36,1.0,Low,July,156
TRIP07231,USER6551,Barcelona,2024-10-30,2025-03-20,Beach,Bus,3,3602.1,4.0,Low,October,141
TRIP17935,USER5262,Paris,2024-06-09,2024-08-13,Family,Flight,1,3757.29,8.0,High,June,65
TRIP11292,USER9342,Tokyo,2024-08-02,2024-10-18,Business,Train,5,913.77,10.0,High,August,77
TRIP19441,USER4037,London,2024-04-13,2024-11-16,Leisure,Cruise,2,2286.38,4.0,Low,April,217
TRIP04921,USER3850,Dubai,2024-06-30,2024-08-15,Cultural,Car,3,2206.06,6.0,Medium,June,46
TRIP10841,USER6285,New York,2024-12-14,2025-02-25,Leisure,Car,1,1599.21,9.0,High,December,73
TRIP18604,USER1680,Paris,2024-04-22,2024-11-10,Beach,Cruise,3,4582.14,2.0,Low,April,202
TRIP16152,USER8581,Dubai,2025-02-01,2025-02-15,Family,Train,2,2052.43,6.0,Medium,February,14
TRIP12382,USER1489,Tokyo,2024-11-27,2025-03-01,Leisure,Bus,4,547.63,9.0,High,November,94
TRIP00688,USER6180,Tokyo,2024-08-27,2024-10-19,Cultural,Train,5,2301.72,1.0,Low,August,53
TRIP11547,USER3017,London,2024-05-23,2024-12-29,Beach,Car,3,3789.26,10.0,High,May,220
TRIP18455,USER3314,London,2024-12-03,2025-01-17,Adventure,Flight,4,1069.33,9.0,High,December,45
